date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
19/10/2024,Brest,Rennes,1,1,D,12,6,2,4,2.9,3.25,2.5,Ligue 1,2024/25
19/10/2024,St Etienne,Lens,0,2,A,15,13,1,5,5.25,3.75,1.67,Ligue 1,2024/25
19/10/2024,Paris SG,Strasbourg,4,2,H,18,16,10,8,1.27,5.75,10.0,Ligue 1,2024/25
20/10/2024,Le Havre,Lyon,0,4,A,7,16,1,8,3.75,3.5,2.0,Ligue 1,2024/25
20/10/2024,Auxerre,Reims,2,1,H,10,15,8,3,2.63,3.4,2.6,Ligue 1,2024/25
20/10/2024,Nantes,Nice,1,1,D,11,13,7,7,3.25,3.1,2.38,Ligue 1,2024/25
20/10/2024,Toulouse,Angers,1,1,D,18,8,6,4,1.57,3.75,6.5,Ligue 1,2024/25
20/10/2024,Montpellier,Marseille,0,5,A,13,21,5,10,4.33,4.0,1.73,Ligue 1,2024/25
25/10/2024,Rennes,Le Havre,1,0,H,20,5,4,1,1.45,4.0,7.5,Ligue 1,2024/25
26/10/2024,Angers,St Etienne,4,2,H,13,19,8,7,2.45,3.3,2.9,Ligue 1,2024/25
26/10/2024,Reims,Brest,1,2,A,11,13,3,4,2.15,3.5,3.25,Ligue 1,2024/25
26/10/2024,Lens,Lille,0,2,A,11,11,4,3,2.3,3.4,3.1,Ligue 1,2024/25
27/10/2024,Lyon,Auxerre,2,2,D,12,17,8,4,1.48,5.0,5.5,Ligue 1,2024/25
27/10/2024,Montpellier,Toulouse,0,3,A,9,15,2,6,3.1,3.6,2.2,Ligue 1,2024/25
27/10/2024,Nice,Monaco,2,1,H,17,11,9,5,3.2,3.5,2.2,Ligue 1,2024/25
27/10/2024,Strasbourg,Nantes,3,1,H,9,8,5,6,1.85,3.6,4.2,Ligue 1,2024/25
27/10/2024,Marseille,Paris SG,0,3,A,5,19,1,8,3.9,3.7,1.9,Ligue 1,2024/25
01/11/2024,Monaco,Angers,0,1,A,11,10,3,3,1.22,6.5,12.0,Ligue 1,2024/25
01/11/2024,Lille,Lyon,1,1,D,14,14,2,3,2.15,3.75,3.1,Ligue 1,2024/25
02/11/2024,Paris SG,Lens,1,0,H,18,13,8,2,1.42,5.0,6.25,Ligue 1,2024/25
02/11/2024,Brest,Nice,0,1,A,16,12,6,3,2.63,3.25,2.75,Ligue 1,2024/25
02/11/2024,St Etienne,Strasbourg,2,0,H,13,9,3,3,3.8,3.7,1.91,Ligue 1,2024/25
03/11/2024,Toulouse,Reims,1,0,H,13,13,6,2,2.0,3.5,3.75,Ligue 1,2024/25
03/11/2024,Auxerre,Rennes,4,0,H,16,7,8,4,3.5,3.6,2.05,Ligue 1,2024/25
03/11/2024,Le Havre,Montpellier,1,0,H,12,15,4,1,2.2,3.5,3.2,Ligue 1,2024/25
03/11/2024,Nantes,Marseille,1,2,A,7,9,3,4,3.7,3.5,2.05,Ligue 1,2024/25
08/11/2024,Marseille,Auxerre,1,3,A,19,10,5,6,1.4,5.0,7.5,Ligue 1,2024/25
09/11/2024,Strasbourg,Monaco,1,3,A,5,19,2,8,3.4,3.7,2.0,Ligue 1,2024/25
09/11/2024,Lens,Nantes,3,2,H,15,9,3,3,1.6,3.9,5.75,Ligue 1,2024/25
09/11/2024,Angers,Paris SG,2,4,A,10,26,3,12,12.0,6.25,1.22,Ligue 1,2024/25
10/11/2024,Nice,Lille,2,2,D,17,13,5,6,2.55,3.2,2.9,Ligue 1,2024/25
10/11/2024,Le Havre,Reims,0,3,A,10,18,3,7,3.3,3.2,2.3,Ligue 1,2024/25
10/11/2024,Montpellier,Brest,3,1,H,14,19,8,6,3.25,3.5,2.2,Ligue 1,2024/25
10/11/2024,Rennes,Toulouse,0,2,A,7,9,1,2,2.15,3.4,3.4,Ligue 1,2024/25
10/11/2024,Lyon,St Etienne,1,0,H,17,10,7,6,1.33,5.5,8.0,Ligue 1,2024/25
22/11/2024,Monaco,Brest,3,2,H,10,12,4,4,1.5,4.33,6.5,Ligue 1,2024/25
22/11/2024,Paris SG,Toulouse,3,0,H,17,11,8,2,1.36,5.5,7.0,Ligue 1,2024/25
23/11/2024,Lens,Marseille,1,3,A,16,7,7,4,2.25,3.5,3.1,Ligue 1,2024/25
23/11/2024,St Etienne,Montpellier,1,0,H,11,11,4,3,2.3,3.6,2.9,Ligue 1,2024/25
23/11/2024,Reims,Lyon,1,1,D,14,13,6,7,2.75,3.75,2.35,Ligue 1,2024/25
24/11/2024,Lille,Rennes,1,0,H,5,4,2,1,1.91,3.6,3.9,Ligue 1,2024/25
24/11/2024,Auxerre,Angers,1,0,H,10,10,6,5,1.8,3.7,4.33,Ligue 1,2024/25
24/11/2024,Nantes,Le Havre,0,2,A,18,7,4,5,1.85,3.4,4.5,Ligue 1,2024/25
24/11/2024,Nice,Strasbourg,2,1,H,15,10,5,3,1.75,3.6,4.75,Ligue 1,2024/25
29/11/2024,Reims,Lens,0,2,A,16,11,3,6,3.1,3.3,2.3,Ligue 1,2024/25
30/11/2024,Rennes,St Etienne,5,0,H,18,2,9,0,1.48,4.75,6.0,Ligue 1,2024/25
30/11/2024,Brest,Strasbourg,3,1,H,11,12,8,4,2.2,3.4,3.3,Ligue 1,2024/25
30/11/2024,Paris SG,Nantes,1,1,D,24,5,10,2,1.22,7.0,11.0,Ligue 1,2024/25
01/12/2024,Montpellier,Lille,2,2,D,11,13,5,4,4.5,3.6,1.8,Ligue 1,2024/25
01/12/2024,Le Havre,Angers,0,1,A,5,12,1,3,2.3,3.2,3.3,Ligue 1,2024/25
01/12/2024,Lyon,Nice,4,1,H,16,16,8,7,1.91,3.8,3.7,Ligue 1,2024/25
01/12/2024,Toulouse,Auxerre,2,0,H,12,4,7,0,1.7,3.6,5.25,Ligue 1,2024/25
01/12/2024,Marseille,Monaco,2,1,H,9,7,4,4,2.63,3.4,2.63,Ligue 1,2024/25
06/12/2024,Lille,Brest,3,1,H,10,7,6,3,1.65,3.6,6.0,Ligue 1,2024/25
06/12/2024,Auxerre,Paris SG,0,0,D,6,25,2,11,9.0,5.75,1.3,Ligue 1,2024/25
07/12/2024,Monaco,Toulouse,2,0,H,19,6,5,3,1.7,3.8,5.0,Ligue 1,2024/25
07/12/2024,Nice,Le Havre,2,1,H,17,12,5,2,1.6,3.75,6.0,Ligue 1,2024/25
07/12/2024,Angers,Lyon,0,3,A,10,16,2,10,5.0,4.0,1.67,Ligue 1,2024/25
08/12/2024,Lens,Montpellier,2,0,H,18,7,4,4,1.36,5.25,7.5,Ligue 1,2024/25
08/12/2024,Nantes,Rennes,1,0,H,14,5,2,3,3.0,3.25,2.4,Ligue 1,2024/25
08/12/2024,Strasbourg,Reims,0,0,D,7,11,2,3,2.38,3.3,3.0,Ligue 1,2024/25
08/12/2024,St Etienne,Marseille,0,2,A,3,21,2,10,5.25,3.9,1.65,Ligue 1,2024/25
13/12/2024,Toulouse,St Etienne,2,1,H,11,3,4,2,1.36,5.0,8.5,Ligue 1,2024/25
14/12/2024,Marseille,Lille,1,1,D,9,10,3,5,2.15,3.5,3.3,Ligue 1,2024/25
14/12/2024,Auxerre,Lens,2,2,D,10,16,3,5,3.8,3.6,1.95,Ligue 1,2024/25
14/12/2024,Reims,Monaco,0,0,D,8,14,0,3,3.7,3.6,2.0,Ligue 1,2024/25
15/12/2024,Montpellier,Nice,2,2,D,20,18,8,6,2.9,3.6,2.3,Ligue 1,2024/25
15/12/2024,Brest,Nantes,4,1,H,13,16,8,7,2.05,3.4,3.6,Ligue 1,2024/25
15/12/2024,Le Havre,Strasbourg,0,3,A,11,9,1,5,3.1,3.2,2.4,Ligue 1,2024/25
15/12/2024,Rennes,Angers,2,0,H,7,3,4,0,1.62,4.0,5.5,Ligue 1,2024/25
15/12/2024,Paris SG,Lyon,3,1,H,13,7,6,3,1.4,6.0,5.75,Ligue 1,2024/25
18/12/2024,Monaco,Paris SG,2,4,A,15,17,5,12,4.0,3.8,1.85,Ligue 1,2024/25
03/01/2025,Nice,Rennes,3,2,H,9,10,6,5,2.2,3.3,3.4,Ligue 1,2024/25
04/01/2025,St Etienne,Reims,3,1,H,14,11,4,1,3.6,3.3,2.1,Ligue 1,2024/25
04/01/2025,Lille,Nantes,1,1,D,13,6,3,2,1.5,4.33,6.25,Ligue 1,2024/25
04/01/2025,Lyon,Montpellier,1,0,H,12,16,2,6,1.33,5.5,8.0,Ligue 1,2024/25
05/01/2025,Angers,Brest,2,0,H,7,12,2,4,3.2,3.3,2.3,Ligue 1,2024/25
05/01/2025,Lens,Toulouse,0,1,A,14,8,1,4,1.91,3.4,4.33,Ligue 1,2024/25
05/01/2025,Strasbourg,Auxerre,3,1,H,11,14,4,7,1.85,3.6,4.2,Ligue 1,2024/25
05/01/2025,Marseille,Le Havre,5,1,H,15,4,9,1,1.3,6.0,8.0,Ligue 1,2024/25
10/01/2025,Nantes,Monaco,2,2,D,10,15,4,7,5.0,3.75,1.73,Ligue 1,2024/25
10/01/2025,Auxerre,Lille,0,0,D,13,13,3,5,4.6,3.8,1.75,Ligue 1,2024/25
11/01/2025,Brest,Lyon,2,1,H,11,10,6,3,3.1,3.5,2.25,Ligue 1,2024/25
11/01/2025,Reims,Nice,2,4,A,12,15,3,10,2.6,3.5,2.6,Ligue 1,2024/25
11/01/2025,Rennes,Marseille,1,2,A,5,13,4,7,3.0,3.25,2.4,Ligue 1,2024/25
12/01/2025,Le Havre,Lens,1,2,A,8,25,4,7,5.5,3.8,1.62,Ligue 1,2024/25
12/01/2025,Montpellier,Angers,1,3,A,8,21,3,8,2.1,3.5,3.4,Ligue 1,2024/25
12/01/2025,Toulouse,Strasbourg,1,2,A,19,8,5,2,1.75,3.8,4.5,Ligue 1,2024/25
12/01/2025,Paris SG,St Etienne,2,1,H,25,8,9,3,1.09,9.5,23.0,Ligue 1,2024/25
17/01/2025,Montpellier,Monaco,2,1,H,12,26,4,11,5.25,4.5,1.55,Ligue 1,2024/25
17/01/2025,Lille,Nice,2,1,H,11,11,4,3,2.1,3.4,3.6,Ligue 1,2024/25
18/01/2025,Lens,Paris SG,1,2,A,10,9,5,7,4.5,3.9,1.73,Ligue 1,2024/25
18/01/2025,Rennes,Brest,1,2,A,22,10,9,3,2.0,3.4,3.9,Ligue 1,2024/25
18/01/2025,Lyon,Toulouse,0,0,D,11,13,3,4,1.85,3.9,4.0,Ligue 1,2024/25
19/01/2025,St Etienne,Nantes,1,1,D,12,8,2,4,2.45,3.25,2.9,Ligue 1,2024/25
19/01/2025,Angers,Auxerre,2,0,H,12,10,4,4,2.4,3.2,3.0,Ligue 1,2024/25
19/01/2025,Reims,Le Havre,1,1,D,11,7,3,2,1.62,4.0,5.25,Ligue 1,2024/25
19/01/2025,Marseille,Strasbourg,1,1,D,18,7,3,3,1.57,4.33,5.25,Ligue 1,2024/25
24/01/2025,Auxerre,St Etienne,1,1,D,11,8,5,3,1.91,3.7,3.8,Ligue 1,2024/25
25/01/2025,Monaco,Rennes,3,2,H,20,14,10,5,1.7,3.9,4.75,Ligue 1,2024/25
25/01/2025,Strasbourg,Lille,2,1,H,11,15,7,6,2.75,3.4,2.55,Ligue 1,2024/25
25/01/2025,Paris SG,Reims,1,1,D,18,6,7,3,1.27,6.5,9.0,Ligue 1,2024/25
26/01/2025,Le Havre,Brest,0,1,A,11,17,1,9,3.3,3.1,2.35,Ligue 1,2024/25
26/01/2025,Lens,Angers,1,0,H,16,2,4,0,1.42,4.33,7.5,Ligue 1,2024/25
26/01/2025,Nantes,Lyon,1,1,D,7,15,5,4,3.3,3.5,2.1,Ligue 1,2024/25
26/01/2025,Toulouse,Montpellier,1,2,A,15,6,6,4,1.62,4.0,5.25,Ligue 1,2024/25
26/01/2025,Nice,Marseille,2,0,H,14,18,5,6,2.8,3.5,2.45,Ligue 1,2024/25
31/01/2025,Montpellier,Lens,0,2,A,14,19,2,5,4.33,3.7,1.83,Ligue 1,2024/25
01/02/2025,Brest,Paris SG,2,5,A,14,14,7,7,6.25,5.0,1.44,Ligue 1,2024/25
01/02/2025,Monaco,Auxerre,4,2,H,11,12,6,7,1.33,5.5,8.5,Ligue 1,2024/25
01/02/2025,Lille,St Etienne,4,1,H,29,9,13,2,1.4,4.5,8.0,Ligue 1,2024/25
02/02/2025,Toulouse,Nice,1,1,D,15,13,4,3,2.5,3.4,2.75,Ligue 1,2024/25
02/02/2025,Angers,Le Havre,1,1,D,17,13,2,5,1.95,3.4,3.9,Ligue 1,2024/25
02/02/2025,Reims,Nantes,1,2,A,13,11,2,6,2.15,3.4,3.4,Ligue 1,2024/25
02/02/2025,Rennes,Strasbourg,1,0,H,13,7,3,3,2.05,3.5,3.6,Ligue 1,2024/25
02/02/2025,Marseille,Lyon,3,2,H,20,10,11,4,2.0,3.9,3.3,Ligue 1,2024/25
07/02/2025,Nantes,Brest,0,2,A,15,10,2,6,2.45,3.1,3.1,Ligue 1,2024/25
07/02/2025,Paris SG,Monaco,4,1,H,16,9,7,3,1.38,5.5,6.5,Ligue 1,2024/25
08/02/2025,Nice,Lens,2,0,H,16,12,8,3,2.35,3.3,3.1,Ligue 1,2024/25
08/02/2025,Lille,Le Havre,1,2,A,14,14,5,6,1.36,5.5,8.0,Ligue 1,2024/25
08/02/2025,St Etienne,Rennes,0,2,A,9,21,3,9,3.3,3.4,2.15,Ligue 1,2024/25
09/02/2025,Lyon,Reims,4,0,H,15,9,9,2,1.53,4.5,5.75,Ligue 1,2024/25
09/02/2025,Auxerre,Toulouse,2,2,D,9,7,3,3,3.0,3.4,2.35,Ligue 1,2024/25
09/02/2025,Strasbourg,Montpellier,2,0,H,22,11,6,2,1.75,4.1,4.1,Ligue 1,2024/25
09/02/2025,Angers,Marseille,0,2,A,5,18,0,10,5.5,4.0,1.62,Ligue 1,2024/25
14/02/2025,Brest,Auxerre,2,2,D,18,11,6,6,2.25,3.3,3.3,Ligue 1,2024/25
15/02/2025,Marseille,St Etienne,5,1,H,28,7,14,2,1.25,6.5,9.5,Ligue 1,2024/25
15/02/2025,Monaco,Nantes,7,1,H,22,6,11,2,1.55,4.2,6.0,Ligue 1,2024/25
15/02/2025,Toulouse,Paris SG,0,1,A,14,20,4,6,5.75,4.75,1.5,Ligue 1,2024/25
16/02/2025,Montpellier,Lyon,1,4,A,11,9,4,6,4.75,4.5,1.58,Ligue 1,2024/25
16/02/2025,Le Havre,Nice,1,3,A,14,9,4,3,5.0,4.0,1.62,Ligue 1,2024/25
16/02/2025,Lens,Strasbourg,0,2,A,7,13,0,5,1.72,3.8,4.75,Ligue 1,2024/25
16/02/2025,Reims,Angers,0,1,A,16,10,4,3,2.0,3.4,3.9,Ligue 1,2024/25
16/02/2025,Rennes,Lille,0,2,A,4,18,0,7,2.7,3.25,2.7,Ligue 1,2024/25
21/02/2025,Rennes,Reims,1,0,H,26,3,5,0,2.15,3.4,3.4,Ligue 1,2024/25
22/02/2025,Lille,Monaco,2,1,H,9,13,6,3,2.15,3.7,3.1,Ligue 1,2024/25
22/02/2025,St Etienne,Angers,3,3,D,19,13,8,4,2.4,3.3,3.0,Ligue 1,2024/25
22/02/2025,Auxerre,Marseille,3,0,H,9,8,5,2,5.5,4.33,1.55,Ligue 1,2024/25
23/02/2025,Nantes,Lens,3,1,H,17,14,8,4,3.7,3.4,2.05,Ligue 1,2024/25
23/02/2025,Le Havre,Toulouse,1,4,A,11,11,3,5,4.0,3.4,1.95,Ligue 1,2024/25
23/02/2025,Nice,Montpellier,2,0,H,16,13,6,1,1.38,5.0,7.5,Ligue 1,2024/25
23/02/2025,Strasbourg,Brest,0,0,D,3,12,1,2,2.0,3.6,3.6,Ligue 1,2024/25
23/02/2025,Lyon,Paris SG,2,3,A,14,15,7,8,4.2,4.33,1.7,Ligue 1,2024/25
28/02/2025,Monaco,Reims,3,0,H,23,9,9,5,1.38,5.0,7.5,Ligue 1,2024/25
01/03/2025,St Etienne,Nice,1,3,A,12,16,3,9,5.0,4.0,1.67,Ligue 1,2024/25
01/03/2025,Lens,Le Havre,3,4,A,20,8,7,4,1.38,5.0,7.5,Ligue 1,2024/25
01/03/2025,Paris SG,Lille,4,1,H,26,6,11,2,1.4,4.75,7.5,Ligue 1,2024/25
02/03/2025,Lyon,Brest,2,1,H,10,15,4,5,1.65,3.9,5.25,Ligue 1,2024/25
02/03/2025,Angers,Toulouse,0,4,A,5,19,1,13,3.3,3.1,2.35,Ligue 1,2024/25
02/03/2025,Auxerre,Strasbourg,0,1,A,14,6,5,3,2.8,3.4,2.5,Ligue 1,2024/25
02/03/2025,Montpellier,Rennes,0,4,A,16,15,5,9,3.5,3.4,2.1,Ligue 1,2024/25
02/03/2025,Marseille,Nantes,2,0,H,21,8,5,2,1.4,5.0,7.0,Ligue 1,2024/25
07/03/2025,Toulouse,Monaco,1,1,D,8,13,3,3,3.25,3.5,2.15,Ligue 1,2024/25
08/03/2025,Rennes,Paris SG,1,4,A,13,19,3,9,4.75,3.9,1.7,Ligue 1,2024/25
08/03/2025,Lille,Montpellier,1,0,H,18,10,8,3,1.37,4.75,7.5,Ligue 1,2024/25
08/03/2025,Marseille,Lens,0,1,A,15,3,6,2,1.53,4.33,6.0,Ligue 1,2024/25
09/03/2025,Brest,Angers,2,0,H,19,7,7,1,1.73,3.6,5.0,Ligue 1,2024/25
09/03/2025,Le Havre,St Etienne,1,1,D,13,12,7,3,2.3,3.4,3.1,Ligue 1,2024/25
09/03/2025,Nantes,Strasbourg,0,1,A,11,9,2,1,2.6,3.25,2.75,Ligue 1,2024/25
09/03/2025,Reims,Auxerre,0,2,A,18,13,4,9,2.4,3.3,3.0,Ligue 1,2024/25
09/03/2025,Nice,Lyon,0,2,A,18,8,4,5,2.0,3.7,3.5,Ligue 1,2024/25
14/03/2025,Nice,Auxerre,1,1,D,20,10,6,4,1.57,3.9,6.0,Ligue 1,2024/25
15/03/2025,Nantes,Lille,1,0,H,10,13,3,4,3.6,3.2,2.15,Ligue 1,2024/25
15/03/2025,Angers,Monaco,0,2,A,6,16,2,5,6.5,4.75,1.42,Ligue 1,2024/25
15/03/2025,Lens,Rennes,1,0,H,9,12,4,5,2.05,3.5,3.6,Ligue 1,2024/25
16/03/2025,Lyon,Le Havre,4,2,H,16,14,7,5,1.36,5.5,7.0,Ligue 1,2024/25
16/03/2025,Brest,Reims,0,0,D,11,12,0,2,1.67,3.9,5.0,Ligue 1,2024/25
16/03/2025,Montpellier,St Etienne,0,2,A,13,11,3,6,2.2,3.5,3.2,Ligue 1,2024/25
16/03/2025,Strasbourg,Toulouse,2,1,H,10,11,3,7,2.25,3.25,3.25,Ligue 1,2024/25
16/03/2025,Paris SG,Marseille,3,1,H,16,11,5,2,1.45,5.0,6.0,Ligue 1,2024/25
28/03/2025,Strasbourg,Lyon,4,2,H,14,16,7,11,2.7,3.6,2.45,Ligue 1,2024/25
29/03/2025,Reims,Marseille,3,1,H,7,20,5,8,5.5,4.2,1.57,Ligue 1,2024/25
29/03/2025,St Etienne,Paris SG,1,6,A,11,22,2,10,17.0,8.5,1.14,Ligue 1,2024/25
29/03/2025,Monaco,Nice,2,1,H,17,9,6,4,1.9,3.9,3.75,Ligue 1,2024/25
30/03/2025,Toulouse,Brest,2,4,A,17,10,4,5,2.0,3.25,4.1,Ligue 1,2024/25
30/03/2025,Angers,Rennes,0,3,A,9,14,4,6,4.2,3.6,1.82,Ligue 1,2024/25
30/03/2025,Auxerre,Montpellier,1,0,H,21,12,6,1,1.69,3.8,4.5,Ligue 1,2024/25
30/03/2025,Le Havre,Nantes,3,2,H,16,7,5,2,3.1,3.2,2.37,Ligue 1,2024/25
30/03/2025,Lille,Lens,1,0,H,11,5,5,2,2.0,3.4,3.75,Ligue 1,2024/25
04/04/2025,Nice,Nantes,1,2,A,21,8,9,4,1.5,4.2,6.5,Ligue 1,2024/25
05/04/2025,Paris SG,Angers,1,0,H,20,5,6,0,1.14,8.0,19.0,Ligue 1,2024/25
05/04/2025,Brest,Monaco,2,1,H,13,10,4,3,4.0,3.6,1.9,Ligue 1,2024/25
05/04/2025,Lyon,Lille,2,1,H,10,10,4,4,2.2,3.6,3.1,Ligue 1,2024/25
06/04/2025,Lens,St Etienne,1,0,H,20,8,5,3,1.55,4.1,6.0,Ligue 1,2024/25
06/04/2025,Montpellier,Le Havre,0,2,A,14,13,6,4,2.4,3.25,3.0,Ligue 1,2024/25
06/04/2025,Reims,Strasbourg,0,1,A,14,13,7,4,3.2,3.6,2.15,Ligue 1,2024/25
06/04/2025,Rennes,Auxerre,0,1,A,18,11,5,3,1.85,3.6,4.33,Ligue 1,2024/25
